"Section","QueryId","SchemaName","TableName","ColumnName","OrdinalPosition","DataType","MaxLength","NumericPrecision","NumericScale","DateTimePrecision","Nullable","ObjectType","ApproxRowCount","ConstraintName","ConstraintType","KeyOrdinal","ReferencedSchema","ReferencedTable","ReferencedColumn","IndexName","IsUnique","IsPrimaryKey","Finding","Error"
"Indexes","Q07","dbo","ProcessStepCompletion","ProcessStepCompletionId","","","","","","","","","","","","1","","","","PK__ProcessS__A72782A79CEBA57E","True","True","",""
"Indexes","Q07","dbo","ProgDiv","ProgId","","","","","","","","","","","","1","","","","PK_ProgDiv","True","True","",""
"Indexes","Q07","dbo","ProgDiv","DivId","","","","","","","","","","","","2","","","","PK_ProgDiv","True","True","",""
"Indexes","Q07","dbo","Program","Id","","","","","","","","","","","","1","","","","PK_Program","True","True","",""
"Indexes","Q07","dbo","Promotion","Id","","","","","","","","","","","","1","","","","PK_Promotion","True","True","",""
"Indexes","Q07","dbo","PushPayLog","Id","","","","","","","","","","","","1","","","","PK_PushPayLogs","True","True","",""
"Indexes","Q07","dbo","QBConnections","ID","","","","","","","","","","","","1","","","","PK_QBConnections","True","True","",""
"Indexes","Q07","dbo","Query","StatusFlag","","","","","","","","","","","","1","","","","IX_Query_StatusFlag_StoreHistory","False","False","",""
"Indexes","Q07","dbo","Query","StoreHistory","","","","","","","","","","","","2","","","","IX_Query_StatusFlag_StoreHistory","False","False","",""
"Indexes","Q07","dbo","Query","QueryId","","","","","","","","","","","","1","","","","PK_Query_1","True","True","",""
"Indexes","Q07","dbo","QuestionsMobileSettings","QuestionId","","","","","","","","","","","","1","","","","PK_QuestionsId","True","True","",""
"Indexes","Q07","dbo","RainforestMigrationEvents","HasProcessed","","","","","","","","","","","","1","","","","IX_RainforestMigrationEvents_HasProcessed_DateTimeUtc","False","False","",""
"Indexes","Q07","dbo","RainforestMigrationEvents","DateTimeUtc","","","","","","","","","","","","2","","","","IX_RainforestMigrationEvents_HasProcessed_DateTimeUtc","False","False","",""
"Indexes","Q07","dbo","RainforestMigrationEvents","SvixMessageId","","","","","","","","","","","","1","","","","IX_RainforestMigrationEvents_SvixMessageId","True","False","",""
"Indexes","Q07","dbo","RainforestMigrationEvents","RainforestMigrationEventId","","","","","","","","","","","","1","","","","PK_RainforestMigrationEvents","True","True","",""
"Indexes","Q07","dbo","RainforestWebhookEvents","HasProcessed","","","","","","","","","","","","1","","","","IX_RainforestWebhookEvents_HasProcessed_DateTimeUtc","False","False","",""
"Indexes","Q07","dbo","RainforestWebhookEvents","DateTimeUtc","","","","","","","","","","","","2","","","","IX_RainforestWebhookEvents_HasProcessed_DateTimeUtc","False","False","",""
"Indexes","Q07","dbo","RainforestWebhookEvents","SvixMessageId","","","","","","","","","","","","1","","","","IX_RainforestWebhookEvents_SvixMessageId","True","False","",""
"Indexes","Q07","dbo","RainforestWebhookEvents","RainforestWebhookEventId","","","","","","","","","","","","1","","","","PK_RainforestWebhookEvents","True","True","",""
"Indexes","Q07","dbo","RecommendedInvolvements","Id","","","","","","","","","","","","1","","","","PK_RecommendedInvolvements","True","True","",""
"Indexes","Q07","dbo","RecommendedInvolvementsOrg","RecommendedId","","","","","","","","","","","","1","","","","PK_RecommendedInvolvementsOrg","True","True","",""
"Indexes","Q07","dbo","RecommendedInvolvementsOrg","OrgId","","","","","","","","","","","","2","","","","PK_RecommendedInvolvementsOrg","True","True","",""
"Indexes","Q07","dbo","RecReg","Id","","","","","","","","","","","","1","","","","PK_Participant","True","True","",""
"Indexes","Q07","dbo","RecReg","PeopleId","","","","","","","","","","","","1","","","","RecRegPeopleId","False","False","",""
"Indexes","Q07","dbo","RecurrenceRule","RRule","","","","","","","","","","","","1","","","","AK_RecurrenceRule_RRule","True","False","",""
"Indexes","Q07","dbo","RecurrenceRule","RRule","","","","","","","","","","","","1","","","","IX_RecurrenceRule_RRule","False","False","",""
"Indexes","Q07","dbo","RecurrenceRule","ID","","","","","","","","","","","","1","","","","PK_RecurrenceRule","True","True","",""
"Indexes","Q07","dbo","RecurringAmounts","PeopleId","","","","","","","","","","","","1","","","","PK_RecurringAmounts","True","True","",""
"Indexes","Q07","dbo","RecurringAmounts","FundId","","","","","","","","","","","","2","","","","PK_RecurringAmounts","True","True","",""
"Indexes","Q07","dbo","RegAnswer","RegQuestionId","","","","","","","","","","","","1","","","","IX_RegAnswer_RegQuestionId","False","False","",""
"Indexes","Q07","dbo","RegAnswer","RegAnswerId","","","","","","","","","","","","1","","","","PK_RegAnswer","True","True","",""
"Indexes","Q07","dbo","Registration","OrganizationId","","","","","","","","","","","","1","","","","IX_Registration_OrganizationId_CreatedDate","False","False","",""
"Indexes","Q07","dbo","Registration","CreatedDate","","","","","","","","","","","","2","","","","IX_Registration_OrganizationId_CreatedDate","False","False","",""
"Indexes","Q07","dbo","Registration","RegistrationId","","","","","","","","","","","","1","","","","PK_Registration","True","True","",""
"Indexes","Q07","dbo","RegistrationData","OrganizationId","","","","","","","","","","","","1","","","","IX_RegistrationDataOrgId","False","False","",""
"Indexes","Q07","dbo","RegistrationData","Stamp","","","","","","","","","","","","1","","","","IX_RegistrationDataStamp","False","False","",""
"Indexes","Q07","dbo","RegistrationData","Id","","","","","","","","","","","","1","","","","PK_RegistrationData","True","True","",""
"Indexes","Q07","dbo","RegPeople","PeopleId","","","","","","","","","","","","1","","","","IX_RegPeople_PeopleId_Status","False","False","",""
"Indexes","Q07","dbo","RegPeople","Status","","","","","","","","","","","","2","","","","IX_RegPeople_PeopleId_Status","False","False","",""
"Indexes","Q07","dbo","RegPeople","RegistrationId","","","","","","","","","","","","1","","","","IX_RegPeople_RegistrationId_RegPeopleId","False","False","",""
"Indexes","Q07","dbo","RegPeople","RegPeopleId","","","","","","","","","","","","2","","","","IX_RegPeople_RegistrationId_RegPeopleId","False","False","",""
"Indexes","Q07","dbo","RegPeople","RegPeopleId","","","","","","","","","","","","1","","","","PK_RegPeople","True","True","",""
"Indexes","Q07","dbo","RegQuestion","RegQuestionId","","","","","","","","","","","","1","","","","PK_RegQuestion","True","True","",""
"Indexes","Q07","dbo","RelatedFamilies","FamilyId","","","","","","","","","","","","1","","","","RELATED_FAMILIES_PK","True","True","",""
"Indexes","Q07","dbo","RelatedFamilies","RelatedFamilyId","","","","","","","","","","","","2","","","","RELATED_FAMILIES_PK","True","True","",""
"Indexes","Q07","dbo","RelatedFamilies","RelatedFamilyId","","","","","","","","","","","","1","","","","RELATED_FAMILIES_RELATED_FK_IX","False","False","",""
"Indexes","Q07","dbo","RepairTransactionsRun","id","","","","","","","","","","","","1","","","","PK_RepairTransactionsRun","True","True","",""
"Indexes","Q07","dbo","Report","ReportId","","","","","","","","","","","","1","","","","PK_Report_ReportId","True","True","",""
"Indexes","Q07","dbo","ReportColumn","ColumnId","","","","","","","","","","","","1","","","","PK_ReportColumn_ColumnId","True","True","",""
"Indexes","Q07","dbo","ReportColumnDefinition","ColumnDefinitionId","","","","","","","","","","","","1","","","","PK_ReportColumnDefinition_ColumnDefinitionId","True","True","",""
"Indexes","Q07","dbo","ReportExecution","ExecutionId","","","","","","","","","","","","1","","","","PK_ReportExecution_ExecutionId","True","True","",""
"Indexes","Q07","dbo","ReportRole","ReportRoleId","","","","","","","","","","","","1","","","","PK__ReportRo__852992A16762D239","True","True","",""
"Indexes","Q07","dbo","Reservable","Name","","","","","","","","","","","","1","","","","IX_Reservable_Name","False","False","",""
"Indexes","Q07","dbo","Reservable","ReservableTypeId","","","","","","","","","","","","1","","","","IX_Reservable_ReservableTypeIdName","False","False","",""
"Indexes","Q07","dbo","Reservable","Name","","","","","","","","","","","","2","","","","IX_Reservable_ReservableTypeIdName","False","False","",""
"Indexes","Q07","dbo","Reservable","ReservableId","","","","","","","","","","","","1","","","","IX_Reservables_ReservableIdParentId","False","False","",""
"Indexes","Q07","dbo","Reservable","ParentId","","","","","","","","","","","","2","","","","IX_Reservables_ReservableIdParentId","False","False","",""
"Indexes","Q07","dbo","Reservable","ReservableId","","","","","","","","","","","","1","","","","PK_Reservable","True","True","",""
"Indexes","Q07","dbo","ReservableLocationRelatives","RelativeId","","","","","","","","","","","","1","","","","IX_ReservableLocationRelatives_AncestorId","False","False","",""
"Indexes","Q07","dbo","ReservableLocationRelatives","ReservableId","","","","","","","","","","","","1","","","","IX_ReservableLocationRelatives_ReservableId","False","False","",""
"Indexes","Q07","dbo","ReservableLocationRelatives","ReservableId","","","","","","","","","","","","1","","","","PK_ReservableLocationAncestors","True","True","",""
"Indexes","Q07","dbo","ReservableLocationRelatives","RelativeId","","","","","","","","","","","","2","","","","PK_ReservableLocationAncestors","True","True","",""
"Indexes","Q07","dbo","ReservationCalendar","ReservationCalendarId","","","","","","","","","","","","1","","","","PK_ReservationCalendar","True","True","",""
"Indexes","Q07","dbo","ReservationItems","ReservationItemId","","","","","","","","","","","","1","","","","IX_ReservationItems_ReservationItemIdReservableId","False","False","",""
"Indexes","Q07","dbo","ReservationItems","ReservableId","","","","","","","","","","","","2","","","","IX_ReservationItems_ReservationItemIdReservableId","False","False","",""
"Indexes","Q07","dbo","ReservationItems","ReservationItemId","","","","","","","","","","","","1","","","","IX_ReservationItems_ReservationItemIdReservationId","False","False","",""
"Indexes","Q07","dbo","ReservationItems","ReservationId","","","","","","","","","","","","2","","","","IX_ReservationItems_ReservationItemIdReservationId","False","False","",""
"Indexes","Q07","dbo","ReservationItems","ReservationItemId","","","","","","","","","","","","1","","","","PK_ReservationItems","True","True","",""
"Indexes","Q07","dbo","Reservations","ReservationStart","","","","","","","","","","","","1","","","","IX_Reservations_DateRange","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservationEnd","","","","","","","","","","","","2","","","","IX_Reservations_DateRange","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservableId","","","","","","","","","","","","1","","","","IX_Reservations_ReservableDateRange","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservationStart","","","","","","","","","","","","2","","","","IX_Reservations_ReservableDateRange","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservationEnd","","","","","","","","","","","","3","","","","IX_Reservations_ReservableDateRange","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservationId","","","","","","","","","","","","1","","","","IX_Reservations_ReservationIdMeetingId","False","False","",""
"Indexes","Q07","dbo","Reservations","MeetingId","","","","","","","","","","","","2","","","","IX_Reservations_ReservationIdMeetingId","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservationId","","","","","","","","","","","","1","","","","IX_Reservations_ReservationIdMeetingSeriesId","False","False","",""
"Indexes","Q07","dbo","Reservations","MeetingId","","","","","","","","","","","","2","","","","IX_Reservations_ReservationIdMeetingSeriesId","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservationId","","","","","","","","","","","","1","","","","IX_Reservations_ReservationIdReservableId","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservableId","","","","","","","","","","","","2","","","","IX_Reservations_ReservationIdReservableId","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservationId","","","","","","","","","","","","1","","","","IX_Reservations_ReservationIdReservableIdMeetingId","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservableId","","","","","","","","","","","","2","","","","IX_Reservations_ReservationIdReservableIdMeetingId","False","False","",""
"Indexes","Q07","dbo","Reservations","MeetingId","","","","","","","","","","","","3","","","","IX_Reservations_ReservationIdReservableIdMeetingId","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservationId","","","","","","","","","","","","1","","","","IX_Reservations_ReservationIdReservableIdMeetingSeriesId","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservableId","","","","","","","","","","","","2","","","","IX_Reservations_ReservationIdReservableIdMeetingSeriesId","False","False","",""
"Indexes","Q07","dbo","Reservations","MeetingId","","","","","","","","","","","","3","","","","IX_Reservations_ReservationIdReservableIdMeetingSeriesId","False","False","",""
"Indexes","Q07","dbo","Reservations","ReservationId","","","","","","","","","","","","1","","","","PK_Reservations","True","True","",""
"Indexes","Q07","dbo","ReservationSetup","SetupId","","","","","","","","","","","","1","","","","PK_ReservationSetup","True","True","",""
"Indexes","Q07","dbo","ReservationSetupItem","SetupId","","","","","","","","","","","","1","","","","AK_ReservationSetupItem_SetupId_ReservableId","True","False","",""
"Indexes","Q07","dbo","ReservationSetupItem","ReservableId","","","","","","","","","","","","2","","","","AK_ReservationSetupItem_SetupId_ReservableId","True","False","",""
"Indexes","Q07","dbo","ReservationSetupItem","SetupItemId","","","","","","","","","","","","1","","","","PK_ReservationSetupItem","True","True","",""
"Indexes","Q07","dbo","Resource","BibleBookId","","","","","","","","","","","","1","","","","IX_Resource_BibleBookId","False","False","",""
"Indexes","Q07","dbo","Resource","ResourceCategoryId","","","","","","","","","","","","1","","","","IX_Resource_ResourceCategoryId","False","False","",""
"Indexes","Q07","dbo","Resource","ResourceMediaTypeId","","","","","","","","","","","","1","","","","IX_Resource_ResourceMediaTypeId","False","False","",""
"Indexes","Q07","dbo","Resource","ResourceSpeaker","","","","","","","","","","","","1","","","","IX_Resource_ResourceSpeaker","False","False","",""
"Indexes","Q07","dbo","Resource","ResourceTypeId","","","","","","","","","","","","1","","","","IX_Resource_ResourceTypeId","False","False","",""
